State,Year,Month,Solar_MWh,Wind_MWh,Temp,Precip,Wind_Capacity,Solar_Capacity
VA,2006,12,0.0,0.0,43.1,1.9,0.0,0.0
VA,2007,12,0.0,0.0,41.5,3.35,0.0,0.0
VA,2008,12,0.0,0.0,40.2,4.0,0.0,0.0
VA,2009,12,0.0,0.0,35.7,7.15,0.0,0.0
VA,2010,12,0.0,0.0,30.1,2.95,0.0,0.0
VA,2011,12,0.0,0.0,42.6,3.63,0.0,0.0
VA,2012,12,0.0,0.0,42.9,3.08,0.0,0.0
VA,2013,12,0.0,0.0,40.3,5.81,0.0,0.0
VA,2014,12,0.0,0.0,40.8,3.21,0.0,0.0
VA,2015,12,0.0,0.0,49.6,5.22,0.0,0.0
VA,2016,12,0.0,0.0,39.1,3.21,0.0,0.0
VA,2017,12,0.0,0.0,37.2,1.11,0.0,0.0
VA,2018,12,0.0,0.0,39.7,5.36,0.0,0.0
VA,2019,12,0.0,0.0,41.5,3.38,0.0,0.0
VA,2020,12,0.0,0.0,38.4,5.1,0.0,0.0
WA,2000,1,0.0,0.0,30.4,6.09,0.0,0.0
WA,2001,1,0.0,0.0,31.8,2.98,0.0,0.0
WA,2002,1,0.0,0.0,32.9,7.33,0.0,0.0
WA,2003,1,0.0,0.0,36.1,8.26,0.0,0.0
WA,2004,1,0.0,0.0,29.8,6.2,0.0,0.0
WA,2005,1,0.0,0.0,31.5,4.58,0.0,0.0
WA,2006,1,0.0,0.0,35.9,11.78,0.0,0.0
WA,2007,1,0.0,0.0,28.6,5.11,0.0,0.0
WA,2008,1,0.0,0.0,27.4,5.79,0.0,0.0
WA,2009,1,0.0,0.0,30.1,6.23,0.0,0.0
WA,2010,1,0.0,0.0,36.3,6.24,0.0,0.0
WA,2011,1,0.0,0.0,32.1,6.53,0.0,0.0
WA,2012,1,0.0,0.0,30.7,6.35,0.0,0.0
WA,2013,1,0.0,0.0,29.1,3.97,0.0,0.0
WA,2014,1,0.0,0.0,34.1,4.42,0.0,0.0
WA,2015,1,0.0,0.0,35.1,4.96,0.0,0.0
WA,2016,1,0.0,0.0,33.0,6.82,0.0,0.0
WA,2017,1,0.0,0.0,24.8,3.64,0.0,0.0
WA,2018,1,0.0,0.0,35.4,7.74,0.0,0.0
WA,2019,1,0.0,0.0,34.2,4.51,0.0,0.0
WA,2020,1,0.0,0.0,34.2,10.48,0.0,0.0
WA,2000,2,0.0,0.0,35.2,4.28,0.0,0.0
WA,2001,2,0.0,0.0,32.1,2.08,0.0,0.0
WA,2002,2,0.0,0.0,34.3,4.23,0.0,0.0
WA,2003,2,0.0,0.0,35.4,2.49,0.0,0.0
WA,2004,2,0.0,0.0,35.1,3.2,0.0,0.0
WA,2005,2,0.0,0.0,35.8,1.11,0.0,0.0
WA,2006,2,0.0,0.0,32.8,3.57,0.0,0.0
WA,2007,2,0.0,0.0,35.6,4.61,0.0,0.0
WA,2008,2,0.0,0.0,35.4,3.65,0.0,0.0
WA,2009,2,0.0,0.0,33.1,1.98,0.0,0.0
WA,2010,2,0.0,0.0,38.5,3.38,0.0,0.0
WA,2011,2,0.0,0.0,31.1,4.09,0.0,0.0
WA,2012,2,0.0,0.0,34.5,4.76,0.0,0.0
WA,2013,2,0.0,0.0,35.5,2.76,0.0,0.0
WA,2014,2,0.0,0.0,29.8,6.28,0.0,0.0
WA,2015,2,0.0,0.0,40.7,4.3,0.0,0.0
WA,2016,2,0.0,0.0,39.1,5.08,0.0,0.0
WA,2017,2,0.0,0.0,31.0,7.17,0.0,0.0
WA,2018,2,0.0,0.0,32.4,4.39,0.0,0.0
WA,2019,2,0.0,0.0,25.3,4.09,0.0,0.0
WA,2020,2,0.0,0.0,35.5,4.93,0.0,0.0
WA,2000,3,0.0,0.0,39.1,3.94,0.0,0.0
WA,2001,3,0.0,0.0,40.0,3.56,0.0,0.0
WA,2002,3,0.0,0.0,35.6,4.46,0.0,0.0
WA,2003,3,0.0,0.0,41.0,7.09,0.0,0.0
WA,2004,3,0.0,0.0,42.9,3.23,0.0,0.0
WA,2005,3,0.0,0.0,42.7,4.39,0.0,0.0
WA,2006,3,0.0,0.0,38.8,3.48,0.0,0.0
WA,2007,3,0.0,0.0,41.5,5.26,0.0,0.0
WA,2008,3,0.0,0.0,37.0,4.03,0.0,0.0
WA,2009,3,0.0,0.0,35.3,4.89,0.0,0.0
WA,2010,3,0.0,0.0,40.9,3.72,0.0,0.0
WA,2011,3,0.0,0.0,38.4,7.81,0.0,0.0
WA,2012,3,0.0,0.0,37.6,7.87,0.0,0.0
WA,2013,3,0.0,0.0,40.2,3.75,0.0,0.0
WA,2014,3,0.0,0.0,40.1,7.78,0.0,0.0
WA,2015,3,0.0,0.0,44.8,4.32,0.0,0.0
WA,2016,3,0.0,0.0,41.8,6.99,0.0,0.0
WA,2017,3,0.0,0.0,39.3,8.53,0.0,0.0
WA,2018,3,0.0,0.0,38.8,3.29,0.0,0.0
WA,2019,3,0.0,0.0,36.2,1.41,0.0,0.0
WA,2020,3,0.0,0.0,38.2,2.83,0.0,0.0
WA,2000,4,0.0,0.0,47.8,2.29,0.0,0.0
WA,2001,4,0.0,0.0,43.5,3.26,0.0,0.0
WA,2002,4,0.0,0.0,44.7,3.23,0.0,0.0
WA,2003,4,0.0,0.0,44.6,3.84,0.0,0.0
WA,2004,4,0.0,0.0,48.6,1.35,0.0,0.0
WA,2005,4,0.0,0.0,46.3,3.37,0.0,0.0
WA,2006,4,0.0,0.0,45.7,2.93,0.0,0.0
WA,2007,4,0.0,0.0,44.9,2.13,0.0,0.0
WA,2008,4,0.0,0.0,40.8,2.29,0.0,0.0
WA,2009,4,0.0,0.0,44.1,2.66,0.0,0.0
WA,2010,4,0.0,0.0,44.6,4.04,0.0,0.0
WA,2011,4,0.0,0.0,40.2,4.67,0.0,0.0
WA,2012,4,0.0,0.0,46.0,3.93,0.0,0.0
WA,2013,4,0.0,0.0,44.7,4.23,0.0,0.0
WA,2014,4,0.0,0.0,45.8,3.78,0.0,0.0
WA,2015,4,0.0,0.0,45.7,1.82,0.0,0.0
WA,2016,4,0.0,0.0,51.6,1.6,0.0,0.0
WA,2017,4,0.0,0.0,44.2,4.88,0.0,0.0
WA,2018,4,0.0,0.0,45.3,5.47,0.0,0.0
WA,2019,4,0.0,0.0,46.3,3.5,0.0,0.0
WA,2020,4,0.0,0.0,46.0,1.38,0.0,0.0
WA,2000,5,0.0,0.0,51.1,3.06,0.0,0.0
WA,2001,5,0.0,0.0,53.1,1.92,0.0,0.0
WA,2002,5,0.0,0.0,49.7,2.0,0.0,0.0
WA,2003,5,0.0,0.0,51.3,1.48,0.0,0.0
WA,2004,5,0.0,0.0,52.4,3.06,0.0,0.0
WA,2005,5,0.0,0.0,54.7,3.64,0.0,0.0
WA,2006,5,0.0,0.0,53.0,2.37,0.0,0.0
WA,2007,5,0.0,0.0,52.9,1.42,0.0,0.0
WA,2008,5,0.0,0.0,53.1,1.58,0.0,0.0
WA,2009,5,0.0,0.0,52.3,3.12,0.0,0.0
WA,2010,5,0.0,0.0,48.7,4.28,0.0,0.0
WA,2011,5,0.0,0.0,48.6,4.09,0.0,0.0
WA,2012,5,0.0,0.0,50.9,2.31,0.0,0.0
WA,2013,5,0.0,0.0,53.5,3.01,0.0,0.0
WA,2014,5,0.0,0.0,54.3,2.44,0.0,0.0
WA,2015,5,0.0,0.0,56.0,1.51,0.0,0.0
WA,2016,5,0.0,0.0,55.1,1.54,0.0,0.0
WA,2017,5,0.0,0.0,53.7,2.42,0.0,0.0
WA,2018,5,0.0,0.0,57.6,1.08,0.0,0.0
WA,2019,5,0.0,0.0,55.6,1.82,0.0,0.0
WA,2020,5,0.0,0.0,53.3,3.5,0.0,0.0
WA,2000,6,0.0,0.0,58.5,2.14,0.0,0.0
WA,2001,6,0.0,0.0,55.6,2.48,0.0,0.0
WA,2002,6,0.0,0.0,59.5,1.81,0.0,0.0
WA,2003,6,0.0,0.0,60.8,0.52,0.0,0.0
WA,2004,6,0.0,0.0,60.4,1.63,0.0,0.0
WA,2005,6,0.0,0.0,57.0,2.03,0.0,0.0
WA,2006,6,0.0,0.0,59.8,2.23,0.0,0.0
WA,2007,6,0.0,0.0,57.5,1.68,0.0,0.0
WA,2008,6,0.0,0.0,56.2,1.88,0.0,0.0
WA,2009,6,0.0,0.0,59.9,0.96,0.0,0.0
WA,2010,6,0.0,0.0,55.9,3.28,0.0,0.0
WA,2011,6,0.0,0.0,55.5,1.44,0.0,0.0
WA,2012,6,0.0,0.0,55.0,3.93,0.0,0.0
WA,2013,6,0.0,0.0,58.7,2.26,0.0,0.0
WA,2014,6,0.0,0.0,58.3,1.73,0.0,0.0
WA,2015,6,0.0,0.0,65.5,0.47,0.0,0.0
WA,2016,6,0.0,0.0,59.9,1.83,0.0,0.0
WA,2017,6,0.0,0.0,59.5,1.55,0.0,0.0
WA,2018,6,0.0,0.0,58.2,1.36,0.0,0.0
WA,2019,6,0.0,0.0,59.5,1.05,0.0,0.0
WA,2020,6,0.0,0.0,57.9,2.38,0.0,0.0
WA,2000,7,0.0,0.0,63.5,0.68,0.0,0.0
WA,2001,7,0.0,0.0,63.4,0.73,0.0,0.0
WA,2002,7,0.0,0.0,66.1,0.55,0.0,0.0
WA,2003,7,0.0,0.0,67.5,0.14,0.0,0.0
WA,2004,7,0.0,0.0,67.3,0.4,0.0,0.0
WA,2005,7,0.0,0.0,65.0,1.09,0.0,0.0
WA,2006,7,0.0,0.0,67.5,0.38,0.0,0.0
WA,2007,7,0.0,0.0,68.1,1.06,0.0,0.0
WA,2008,7,0.0,0.0,64.4,0.48,0.0,0.0
WA,2009,7,0.0,0.0,67.5,0.66,0.0,0.0
WA,2010,7,0.0,0.0,64.2,0.41,0.0,0.0
WA,2011,7,0.0,0.0,61.0,1.06,0.0,0.0
WA,2012,7,0.0,0.0,65.2,1.43,0.0,0.0
WA,2013,7,0.0,0.0,67.2,0.16,0.0,0.0
WA,2014,7,0.0,0.0,68.6,0.77,0.0,0.0
WA,2015,7,0.0,0.0,68.6,0.42,0.0,0.0
WA,2016,7,0.0,0.0,63.6,1.16,0.0,0.0
WA,2017,7,0.0,0.0,67.1,0.04,0.0,0.0
WA,2018,7,0.0,0.0,67.5,0.17,0.0,0.0
WA,2019,7,0.0,0.0,63.8,0.91,0.0,0.0
WA,2020,7,0.0,0.0,64.7,0.38,0.0,0.0
WA,2000,8,0.0,0.0,63.4,0.4,0.0,0.0
WA,2001,8,0.0,0.0,66.0,1.43,0.0,0.0
WA,2002,8,0.0,0.0,63.6,0.31,0.0,0.0
WA,2003,8,0.0,0.0,65.9,0.29,0.0,0.0
WA,2004,8,0.0,0.0,67.0,3.21,0.0,0.0
WA,2005,8,0.0,0.0,65.8,0.49,0.0,0.0
WA,2006,8,0.0,0.0,64.2,0.18,0.0,0.0
WA,2007,8,0.0,0.0,63.3,0.7,0.0,0.0
WA,2008,8,0.0,0.0,64.0,2.13,0.0,0.0
WA,2009,8,0.0,0.0,65.4,0.86,0.0,0.0
WA,2010,8,0.0,0.0,63.5,0.74,0.0,0.0
WA,2011,8,0.0,0.0,64.9,0.2,0.0,0.0
WA,2012,8,0.0,0.0,66.2,0.1,0.0,0.0
WA,2013,8,0.0,0.0,66.2,1.6,0.0,0.0
WA,2014,8,0.0,0.0,67.3,1.47,0.0,0.0
WA,2015,8,0.0,0.0,66.6,1.33,0.0,0.0
WA,2016,8,0.0,0.0,65.9,0.36,0.0,0.0
WA,2017,8,0.0,0.0,68.6,0.14,0.0,0.0
WA,2018,8,0.0,0.0,66.0,0.35,0.0,0.0
WA,2019,8,0.0,0.0,66.4,0.94,0.0,0.0
WA,2020,8,0.0,0.0,65.7,0.45,0.0,0.0
WA,2000,9,0.0,0.0,56.3,1.97,0.0,0.0
WA,2001,9,0.0,0.0,59.8,0.79,0.0,0.0
WA,2002,9,0.0,0.0,57.5,0.79,0.0,0.0
WA,2003,9,0.0,0.0,60.0,1.23,0.0,0.0
WA,2004,9,0.0,0.0,56.1,2.81,0.0,0.0
WA,2005,9,0.0,0.0,55.7,1.59,0.0,0.0
WA,2006,9,0.0,0.0,58.8,1.17,0.0,0.0
WA,2007,9,0.0,0.0,56.7,1.43,0.0,0.0
WA,2008,9,0.0,0.0,57.8,0.65,0.0,0.0
WA,2009,9,0.0,0.0,59.9,1.65,0.0,0.0
WA,2010,9,0.0,0.0,57.1,3.46,0.0,0.0
WA,2011,9,0.0,0.0,61.0,1.29,0.0,0.0
WA,2012,9,0.0,0.0,59.7,0.16,0.0,0.0
WA,2013,9,0.0,0.0,59.7,5.6,0.0,0.0
WA,2014,9,0.0,0.0,59.8,1.79,0.0,0.0
WA,2015,9,0.0,0.0,56.2,1.5,0.0,0.0
WA,2016,9,0.0,0.0,56.4,1.67,0.0,0.0
WA,2017,9,0.0,0.0,59.8,1.35,0.0,0.0
WA,2018,9,0.0,0.0,56.3,1.59,0.0,0.0
WA,2019,9,0.0,0.0,57.1,3.62,0.0,0.0
WA,2020,9,0.0,0.0,61.2,2.36,0.0,0.0
WA,2000,10,0.0,0.0,46.8,2.93,0.0,0.0
WA,2001,10,0.0,0.0,45.7,4.6,0.0,0.0
WA,2002,10,0.0,0.0,45.5,0.64,0.0,0.0
WA,2003,10,0.0,0.0,50.6,6.32,0.0,0.0
WA,2004,10,0.0,0.0,48.5,3.81,0.0,0.0
WA,2005,10,0.0,0.0,48.4,4.15,0.0,0.0
WA,2006,10,0.0,0.0,47.0,1.81,0.0,0.0
WA,2007,10,0.0,0.0,45.6,4.06,0.0,0.0
WA,2008,10,0.0,0.0,46.6,2.36,0.0,0.0
WA,2009,10,0.0,0.0,44.2,5.57,0.0,0.0
WA,2010,10,0.0,0.0,48.6,4.29,0.0,0.0
WA,2011,10,0.0,0.0,47.2,3.34,0.0,0.0
WA,2012,10,0.0,0.0,47.4,6.47,0.0,0.0
WA,2013,10,0.0,0.0,46.1,1.37,0.0,0.0
WA,2014,10,0.0,0.0,51.9,6.01,0.0,0.0
WA,2015,10,0.0,0.0,52.4,4.18,0.0,0.0
WA,2016,10,0.0,0.0,47.4,10.29,0.0,0.0
WA,2017,10,0.0,0.0,46.2,5.06,0.0,0.0
WA,2018,10,0.0,0.0,47.4,3.65,0.0,0.0
WA,2019,10,0.0,0.0,42.8,3.79,0.0,0.0
WA,2020,10,0.0,0.0,48.3,3.98,0.0,0.0
WA,2000,11,0.0,0.0,32.6,3.02,0.0,0.0
WA,2001,11,0.0,0.0,39.7,7.67,0.0,0.0
WA,2002,11,0.0,0.0,39.2,3.8,0.0,0.0
WA,2003,11,0.0,0.0,33.3,6.3,0.0,0.0
WA,2004,11,0.0,0.0,38.1,3.79,0.0,0.0
WA,2005,11,0.0,0.0,35.7,5.48,0.0,0.0
WA,2006,11,0.0,0.0,36.1,13.51,0.0,0.0
WA,2007,11,0.0,0.0,36.4,3.97,0.0,0.0
WA,2008,11,0.0,0.0,40.2,6.84,0.0,0.0
WA,2009,11,0.0,0.0,38.0,7.93,0.0,0.0
WA,2010,11,0.0,0.0,34.8,5.78,0.0,0.0
WA,2011,11,0.0,0.0,35.3,6.1,0.0,0.0
WA,2012,11,0.0,0.0,39.0,7.31,0.0,0.0
WA,2013,11,0.0,0.0,36.7,4.03,0.0,0.0
WA,2014,11,0.0,0.0,36.3,6.1,0.0,0.0
WA,2015,11,0.0,0.0,36.0,7.02,0.0,0.0
WA,2016,11,0.0,0.0,43.0,6.87,0.0,0.0
WA,2017,11,0.0,0.0,37.7,8.86,0.0,0.0
WA,2018,11,0.0,0.0,38.6,5.21,0.0,0.0
WA,2019,11,0.0,0.0,37.6,1.85,0.0,0.0
WA,2020,11,0.0,0.0,37.6,6.37,0.0,0.0
WA,2000,12,0.0,0.0,29.4,3.41,0.0,0.0
WA,2001,12,0.0,0.0,31.8,7.66,0.0,0.0
WA,2002,12,0.0,0.0,34.6,7.36,0.0,0.0
WA,2003,12,0.0,0.0,31.6,5.51,0.0,0.0
WA,2004,12,0.0,0.0,34.5,4.96,0.0,0.0
WA,2005,12,0.0,0.0,29.4,6.72,0.0,0.0
WA,2006,12,0.0,0.0,30.5,6.85,0.0,0.0
WA,2007,12,0.0,0.0,30.4,8.81,0.0,0.0
WA,2008,12,0.0,0.0,26.2,5.71,0.0,0.0
WA,2009,12,0.0,0.0,26.6,3.39,0.0,0.0
WA,2010,12,0.0,0.0,31.9,7.7,0.0,0.0
WA,2011,12,0.0,0.0,31.0,3.2,0.0,0.0
WA,2012,12,0.0,0.0,32.5,8.25,0.0,0.0
WA,2013,12,0.0,0.0,28.2,2.94,0.0,0.0
WA,2014,12,0.0,0.0,34.2,6.23,0.0,0.0
WA,2015,12,0.0,0.0,32.1,11.42,0.0,0.0
WA,2016,12,0.0,0.0,26.1,4.93,0.0,0.0
WA,2017,12,0.0,0.0,29.9,5.09,0.0,0.0
WA,2018,12,0.0,0.0,33.1,7.02,0.0,0.0
WA,2019,12,0.0,0.0,33.5,5.58,0.0,0.0
WA,2020,12,0.0,0.0,33.7,6.04,0.0,0.0
WV,2000,1,0.0,0.0,29.5,1.99,0.0,0.0
WV,2001,1,0.0,0.0,29.4,2.6,0.0,0.0
WV,2002,1,0.0,0.0,35.0,3.09,0.0,0.0
WV,2003,1,0.0,0.0,25.5,2.42,0.0,0.0
WV,2004,1,0.0,0.0,27.5,3.32,0.0,0.0
WV,2005,1,0.0,0.0,34.5,3.98,0.0,0.0
WV,2006,1,0.0,0.0,39.4,3.88,0.0,0.0
WV,2007,1,0.0,0.0,35.5,3.47,0.0,0.0
WV,2008,1,0.0,0.0,30.8,2.92,0.0,0.0
WV,2009,1,0.0,0.0,27.2,4.49,0.0,0.0
WV,2010,1,0.0,0.0,27.7,3.58,0.0,0.0
WV,2011,1,0.0,0.0,27.1,2.25,0.0,0.0
WV,2012,1,0.0,0.0,34.9,3.09,0.0,0.0
WV,2013,1,0.0,0.0,33.9,4.41,0.0,0.0
WV,2014,1,0.0,0.0,23.5,2.25,0.0,0.0
WV,2015,1,0.0,0.0,28.8,2.41,0.0,0.0
WV,2016,1,0.0,0.0,27.6,2.61,0.0,0.0
WV,2017,1,0.0,0.0,37.5,4.8,0.0,0.0
WV,2018,1,0.0,0.0,27.0,3.11,0.0,0.0
WV,2019,1,0.0,0.0,32.0,3.86,0.0,0.0
WV,2020,1,0.0,0.0,37.3,3.68,0.0,0.0
WV,2000,2,0.0,0.0,39.0,4.0,0.0,0.0
WV,2001,2,0.0,0.0,38.0,2.16,0.0,0.0
WV,2002,2,0.0,0.0,36.7,1.0,0.0,0.0
WV,2003,2,0.0,0.0,30.5,6.23,0.0,0.0
WV,2004,2,0.0,0.0,32.8,2.88,0.0,0.0
WV,2005,2,0.0,0.0,36.0,2.34,0.0,0.0
WV,2006,2,0.0,0.0,33.0,1.37,0.0,0.0
WV,2007,2,0.0,0.0,24.2,2.47,0.0,0.0
WV,2008,2,0.0,0.0,34.6,3.65,0.0,0.0
WV,2009,2,0.0,0.0,34.0,1.48,0.0,0.0
WV,2010,2,0.0,0.0,27.2,3.35,0.0,0.0
WV,2011,2,0.0,0.0,36.8,2.95,0.0,0.0
WV,2012,2,0.0,0.0,37.7,2.3,0.0,0.0
WV,2013,2,0.0,0.0,32.3,1.83,0.0,0.0
WV,2014,2,0.0,0.0,30.9,4.18,0.0,0.0
WV,2015,2,0.0,0.0,22.9,2.74,0.0,0.0
WV,2016,2,0.0,0.0,34.9,3.65,0.0,0.0
WV,2017,2,0.0,0.0,42.1,1.75,0.0,0.0
WV,2018,2,0.0,0.0,41.7,6.85,0.0,0.0
WV,2019,2,0.0,0.0,38.5,5.48,0.0,0.0
WV,2020,2,0.0,0.0,38.0,5.27,0.0,0.0
WV,2000,3,0.0,0.0,46.1,2.98,0.0,0.0
WV,2001,3,0.0,0.0,37.3,3.52,0.0,0.0
WV,2002,3,0.0,0.0,42.8,5.05,0.0,0.0
WV,2003,3,0.0,0.0,45.0,2.06,0.0,0.0
WV,2004,3,0.0,0.0,44.8,3.88,0.0,0.0
WV,2005,3,0.0,0.0,37.6,4.24,0.0,0.0
WV,2006,3,0.0,0.0,41.2,1.92,0.0,0.0
WV,2007,3,0.0,0.0,46.5,3.96,0.0,0.0
WV,2008,3,0.0,0.0,42.1,4.44,0.0,0.0
WV,2009,3,0.0,0.0,44.0,2.68,0.0,0.0
WV,2010,3,0.0,0.0,43.4,3.44,0.0,0.0
WV,2011,3,0.0,0.0,42.6,5.74,0.0,0.0
WV,2012,3,0.0,0.0,52.6,4.92,0.0,0.0
WV,2013,3,0.0,0.0,36.4,3.28,0.0,0.0
WV,2014,3,0.0,0.0,37.1,3.04,0.0,0.0
WV,2015,3,0.0,0.0,40.0,5.36,0.0,0.0
WV,2016,3,0.0,0.0,48.5,2.53,0.0,0.0
WV,2017,3,0.0,0.0,42.3,4.31,0.0,0.0
WV,2018,3,0.0,0.0,38.0,3.97,0.0,0.0
WV,2019,3,0.0,0.0,40.1,2.62,0.0,0.0
WV,2020,3,0.0,0.0,47.8,4.03,0.0,0.0
WV,2000,4,0.0,0.0,51.0,4.37,0.0,0.0
WV,2001,4,0.0,0.0,54.6,2.26,0.0,0.0
WV,2002,4,0.0,0.0,54.1,6.03,0.0,0.0
WV,2003,4,0.0,0.0,53.4,3.8,0.0,0.0
WV,2004,4,0.0,0.0,52.0,5.51,0.0,0.0
WV,2005,4,0.0,0.0,53.1,4.06,0.0,0.0
WV,2006,4,0.0,0.0,55.7,4.66,0.0,0.0
WV,2007,4,0.0,0.0,49.6,4.62,0.0,0.0
WV,2008,4,0.0,0.0,54.4,4.17,0.0,0.0
WV,2009,4,0.0,0.0,52.2,3.98,0.0,0.0
WV,2010,4,0.0,0.0,55.6,2.01,0.0,0.0
WV,2011,4,0.0,0.0,55.0,7.59,0.0,0.0
WV,2012,4,0.0,0.0,51.7,2.86,0.0,0.0
WV,2013,4,0.0,0.0,52.9,2.5,0.0,0.0
WV,2014,4,0.0,0.0,53.1,3.06,0.0,0.0
WV,2015,4,0.0,0.0,53.1,6.34,0.0,0.0
WV,2016,4,0.0,0.0,53.0,2.91,0.0,0.0
WV,2017,4,0.0,0.0,57.5,4.35,0.0,0.0
WV,2018,4,0.0,0.0,47.7,4.95,0.0,0.0
WV,2019,4,0.0,0.0,54.9,3.85,0.0,0.0
WV,2020,4,0.0,0.0,49.0,6.56,0.0,0.0
WV,2000,5,0.0,0.0,62.9,4.19,0.0,0.0
WV,2001,5,0.0,0.0,61.0,6.49,0.0,0.0
WV,2002,5,0.0,0.0,57.9,5.07,0.0,0.0
WV,2003,5,0.0,0.0,59.8,7.25,0.0,0.0
WV,2004,5,0.0,0.0,65.9,6.53,0.0,0.0
WV,2005,5,0.0,0.0,56.3,3.34,0.0,0.0
WV,2006,5,0.0,0.0,57.7,2.72,0.0,0.0
WV,2007,5,0.0,0.0,62.9,2.03,0.0,0.0
WV,2008,5,0.0,0.0,57.1,5.45,0.0,0.0
WV,2009,5,0.0,0.0,61.2,7.07,0.0,0.0
WV,2010,5,0.0,0.0,63.4,5.56,0.0,0.0
WV,2011,5,0.0,0.0,62.0,5.15,0.0,0.0
WV,2012,5,0.0,0.0,65.8,4.94,0.0,0.0
WV,2013,5,0.0,0.0,60.5,3.98,0.0,0.0
WV,2014,5,0.0,0.0,61.7,4.24,0.0,0.0
WV,2015,5,0.0,0.0,64.7,2.36,0.0,0.0
WV,2016,5,0.0,0.0,59.5,6.01,0.0,0.0
WV,2017,5,0.0,0.0,61.0,6.16,0.0,0.0
WV,2018,5,0.0,0.0,67.9,6.16,0.0,0.0
WV,2019,5,0.0,0.0,65.5,5.54,0.0,0.0
WV,2020,5,0.0,0.0,57.9,5.69,0.0,0.0
WV,2000,6,0.0,0.0,69.8,5.53,0.0,0.0
WV,2001,6,0.0,0.0,67.8,4.18,0.0,0.0
WV,2002,6,0.0,0.0,70.0,4.41,0.0,0.0
WV,2003,6,0.0,0.0,65.1,6.66,0.0,0.0
WV,2004,6,0.0,0.0,67.6,4.6,0.0,0.0
WV,2005,6,0.0,0.0,70.3,2.08,0.0,0.0
WV,2006,6,0.0,0.0,66.6,6.2,0.0,0.0
WV,2007,6,0.0,0.0,69.2,3.58,0.0,0.0
WV,2008,6,0.0,0.0,69.7,5.69,0.0,0.0
WV,2009,6,0.0,0.0,68.4,4.4,0.0,0.0
WV,2010,6,0.0,0.0,71.9,4.56,0.0,0.0
WV,2011,6,0.0,0.0,69.5,4.05,0.0,0.0
WV,2012,6,0.0,0.0,67.5,2.64,0.0,0.0
WV,2013,6,0.0,0.0,69.2,5.96,0.0,0.0
WV,2014,6,0.0,0.0,70.0,4.54,0.0,0.0
WV,2015,6,0.0,0.0,70.5,6.43,0.0,0.0
WV,2016,6,0.0,0.0,69.5,6.26,0.0,0.0
WV,2017,6,0.0,0.0,67.7,4.7,0.0,0.0
WV,2018,6,0.0,0.0,70.0,6.24,0.0,0.0
WV,2019,6,0.0,0.0,67.6,5.06,0.0,0.0
WV,2020,6,0.0,0.0,68.0,5.24,0.0,0.0
WV,2000,7,0.0,0.0,69.0,5.32,0.0,0.0
WV,2001,7,0.0,0.0,69.4,7.6,0.0,0.0
WV,2002,7,0.0,0.0,73.6,5.09,0.0,0.0
WV,2003,7,0.0,0.0,71.2,5.85,0.0,0.0
WV,2004,7,0.0,0.0,71.1,4.32,0.0,0.0
WV,2005,7,0.0,0.0,74.1,5.63,0.0,0.0
WV,2006,7,0.0,0.0,72.3,4.5,0.0,0.0
WV,2007,7,0.0,0.0,69.7,5.14,0.0,0.0
WV,2008,7,0.0,0.0,70.6,4.94,0.0,0.0
WV,2009,7,0.0,0.0,67.8,5.25,0.0,0.0
WV,2010,7,0.0,0.0,73.8,4.83,0.0,0.0
WV,2011,7,0.0,0.0,74.9,3.91,0.0,0.0
WV,2012,7,0.0,0.0,75.3,5.88,0.0,0.0
WV,2013,7,0.0,0.0,72.4,6.17,0.0,0.0
WV,2014,7,0.0,0.0,69.6,4.03,0.0,0.0
WV,2015,7,0.0,0.0,72.1,6.46,0.0,0.0
WV,2016,7,0.0,0.0,73.7,4.93,0.0,0.0
WV,2017,7,0.0,0.0,72.4,6.17,0.0,0.0
WV,2018,7,0.0,0.0,72.5,4.79,0.0,0.0
WV,2019,7,0.0,0.0,74.3,4.58,0.0,0.0
WV,2020,7,0.0,0.0,75.5,4.34,0.0,0.0
WV,2000,8,0.0,0.0,69.5,4.85,0.0,0.0
WV,2001,8,0.0,0.0,72.5,3.41,0.0,0.0
WV,2002,8,0.0,0.0,72.8,1.9,0.0,0.0
WV,2003,8,0.0,0.0,72.4,5.29,0.0,0.0
WV,2004,8,0.0,0.0,68.8,4.06,0.0,0.0
WV,2005,8,0.0,0.0,73.8,4.54,0.0,0.0
WV,2006,8,0.0,0.0,73.1,3.26,0.0,0.0
WV,2007,8,0.0,0.0,75.0,3.46,0.0,0.0
WV,2008,8,0.0,0.0,68.7,3.11,0.0,0.0
WV,2009,8,0.0,0.0,71.3,4.04,0.0,0.0
WV,2010,8,0.0,0.0,73.3,3.48,0.0,0.0
WV,2011,8,0.0,0.0,71.6,3.81,0.0,0.0
WV,2012,8,0.0,0.0,70.8,2.58,0.0,0.0
WV,2013,8,0.0,0.0,69.2,5.51,0.0,0.0
WV,2014,8,0.0,0.0,69.1,4.42,0.0,0.0
WV,2015,8,0.0,0.0,69.9,2.71,0.0,0.0
WV,2016,8,0.0,0.0,75.1,3.63,0.0,0.0
WV,2017,8,0.0,0.0,69.3,3.39,0.0,0.0
WV,2018,8,0.0,0.0,72.4,5.89,0.0,0.0
WV,2019,8,0.0,0.0,71.5,3.83,0.0,0.0
WV,2020,8,0.0,0.0,72.5,5.69,0.0,0.0
